"","MAINZ_BC6092_1","MAINZ_BC6097_1","MAINZ_BC6100_1","MAINZ_BC6218_1","MAINZ_BC6177_1","MAINZ_BC6044_1","MAINZ_BC6147_1","MAINZ_BC6054_1","MAINZ_BC6189_1","MAINZ_BC6033_1","MAINZ_BC6045_2","MAINZ_BC6048_2","MAINZ_BC6130_2","MAINZ_BC6126_2","MAINZ_BC6101_2","MAINZ_BC6020_2","MAINZ_BC6170_2","MAINZ_BC6145_2","MAINZ_BC6192_2","MAINZ_BC6164_2","MAINZ_BC6017_3","MAINZ_BC6081_3","MAINZ_BC6132_3","MAINZ_BC6105_3","MAINZ_BC6183_3","MAINZ_BC6095_3","MAINZ_BC6060_3","MAINZ_BC6003_3","MAINZ_BC6008_3","MAINZ_BC6174_3"
"SAFB",7.06342528885581,7.58415253321105,7.46184802331444,6.45143573792181,7.72039178866105,7.54230996646824,7.05107791920494,7.18849069708856,7.67906837018703,6.74162239340053,7.06065079057388,6.03565127389469,7.59116823033031,7.39082086037246,7.43819742459218,7.08491418116419,7.12470833344942,8.38406269118154,5.44744530430248,7.46987102286602,7.77351679398807,7.37258423449966,7.17247734739186,7.60657433246047,6.93712064046339,6.45983079153002,7.10842813734338,6.2718881672121,7.31086180794057,4.84539481944002
"SAG",7.33511253467198,7.03657988647658,6.31131133627355,5.9641110287231,6.81690246857221,3.24381253641301,6.52891317937101,6.53615441745909,5.51885775948418,8.06289954062306,4.27609410277223,4.6202082527441,6.40526834711375,6.53989477900307,6.12881584723608,3.52813151969126,6.89864017747774,4.35088518061479,8.25718390556054,4.78611325091451,6.28378278159218,6.78262791677582,6.851876547963,5.92746109968075,8.01187325779409,6.7771322131015,4.88439200578658,7.24007388364558,6.91297354719262,6.83766327450096
"ACSM3",7.27073465469446,3.92476328917326,6.3278468111492,3.17096427343877,4.46078571660619,6.01116800830822,6.10866192835161,5.72737001030316,6.07322032429905,5.94361253308757,3.96251157321947,6.53067953440827,6.75882726803509,4.59270723612084,7.74797644114944,5.24009905839965,7.21590823072625,6.65739411290061,6.51967051058232,7.05174459151647,5.21070291326118,6.26857814882156,7.90081194673368,6.53886455870477,7.20684520612979,6.01878131877873,3.7108690105361,3.61804845179951,3.0271232962349,6.61222654364856
"SALL2",9.36352656233076,10.169465009617,10.1873054671759,9.0822820300435,9.37904151120614,9.52481691587329,8.93162525136369,9.50962686879753,9.32939218936697,9.58082363255398,9.01361257201171,9.80611086191977,9.28000297278389,7.57575402964087,9.50433940930771,9.34966433662131,9.30543000008922,9.3052671795912,10.2770513043848,8.86152680292828,9.33373632159652,8.50910966438566,9.62874039764733,9.60069701372092,7.98000599410474,9.50353413390373,7.41450311472239,9.18590557301043,7.99208847873715,5.72227721424916
"SALL1",6.09020825568711,5.53926618462954,5.95724321028377,6.90282921689544,5.69909726767693,5.78854638543709,4.67575076731863,5.62688853467303,6.4735623464445,6.33840435817383,6.70110037912994,4.23609679067424,5.38521104483201,6.34748847549396,3.82573019865626,6.05790388890876,4.54048770257835,5.27481383928763,5.50425972559036,5.60680321074504,4.05282278558779,5.22605930500525,4.78942234357271,5.57249232610675,4.63739093630304,6.39404452643401,5.1394423331329,4.9919480998376,5.53650714928812,4.94147820510399
"MAPK12",7.172494791591,5.12565440133718,6.84077125135615,6.95526893355747,6.18761692139217,4.96834089464621,7.39498119441529,6.79033747525032,6.52183757267963,6.91134030340195,6.24591701940662,6.91293300430845,6.19632442802497,5.8308537784951,6.74145218558993,5.78679145806446,6.94085843571677,5.88017212663273,7.5040940135994,7.17880750516999,6.23214855029817,6.31594908100262,6.83602560423869,6.87508816038899,6.81722162066344,4.28521506760978,8.3994258127077,7.32005416816951,6.19893917456795,6.23686650231967
"SARS",11.520003491592,11.5601688323186,10.755274473132,11.5905209019115,11.4798742917942,11.1900533721147,11.388035881576,11.2268280053988,11.365348659456,11.5482609656933,10.8601111694248,11.2876023035053,10.8795312718536,11.2181665997793,11.5062979213529,11.1051928636121,11.2925650310793,11.4501713316841,11.7258759029075,11.3554706495794,11.5882461517174,11.1191623534642,11.1269058247299,11.2964498708725,11.3793657943099,10.7617607468787,11.767823692324,11.4092069907466,11.0516449817495,11.4701732191464
"TSPAN31",9.69176515382713,10.519610205606,9.80952377167898,10.1327864132146,10.1227322049661,9.79704620869703,10.5092914920579,9.85652935725854,10.44563002873,9.47112880152127,9.8236997620067,9.54137830357953,10.4818577282802,10.138527555433,10.1904347317467,9.87023028874421,10.0924432082793,10.2332174352132,9.41345597232772,10.2970899655413,10.3044823946194,9.63172524933922,10.0221841870537,9.30293282444067,10.0508343622901,9.62340649141282,9.82949481333652,9.95766158789076,9.54633234561912,10.1922478546171
"SAT1",11.6438975874471,11.87406597748,11.4310467933564,11.920469995864,11.7339451025134,11.5715479926671,11.599213556314,11.1856500533059,11.0877456805278,11.635931750285,10.8954023774514,11.3389783026367,11.6231683520094,12.5888523066519,11.7434287777519,11.5700766668696,11.389299870194,11.3998448246376,11.3231638501606,11.5716745610019,11.4212065402388,11.4399972632943,11.4558163243852,11.7629685251435,11.5654969893449,11.390474457913,11.809836567083,12.4217876320689,11.8999389250052,11.9817566252888
"BCORL1",8.65529972130773,8.85620945926037,8.39229983687178,7.97901854257823,8.37845586436673,7.79769824461789,9.05146119822975,8.10103891698491,8.501919749905,8.45924477934138,8.5917535142403,8.84831998154181,8.71255180033708,8.46662113566392,8.8034916670703,8.04179934699319,8.38210468515713,7.81875385153181,9.59342706278299,8.57833189750358,7.85622688609316,8.54061693667129,8.73820526433136,8.36525903461221,9.03191037344452,8.56808598498672,8.16874916221995,8.97251806862908,7.85998241502573,7.95425861904467
"SATB1",9.82317261773627,7.59656451320553,8.35077318907247,9.60996931472675,8.4560155894318,8.89755470287916,8.02783342784404,7.80061457005913,8.03140182498946,9.76659336876595,9.82301518711671,8.49498192518177,8.06517566909747,8.29077964372892,8.88755051627973,9.17613619448199,8.39476281131547,9.05261637114871,8.64737981386939,8.7041937898928,9.78442240884383,8.3731062042343,7.86878973483995,9.16560153863075,9.23363458931121,7.36209468631129,8.13174707228502,9.62511209919281,8.97089419998656,8.14258042711648
"SBF1",3.9208544238801,3.358351321684,2.95256570967574,3.94573713399924,3.95215310479296,2.8114777750187,4.11933286192855,2.5015164474553,2.86247321627803,2.92569523871078,3.07080279601994,3.64283420953671,3.39621465903286,3.49790920669976,3.95374662200231,4.08818618003529,3.30666315610187,2.65090473756814,5.16995012623335,3.04223821377557,2.72792717520984,3.01139497324374,3.89922435627533,3.4084306182265,3.57252035001025,3.61087778477369,3.20539168417606,3.07012003491199,2.82659125679881,3.76874594920806
"MSMO1",10.0387424478466,10.804070822397,10.1399617203509,11.32420760195,10.2572405685299,10.3540729289933,11.4201134067462,9.46656099332577,10.2526498277218,10.7250178652141,10.4293916051866,10.002814044691,10.1192629334318,11.6587493857143,11.4697828957373,10.9354635984445,9.92697835575581,10.2134920315759,9.91668422956687,10.2679243332291,10.0276379315202,11.9670750057346,11.5811427836385,10.233379768702,9.67885015191269,10.6207442046732,9.56651163991616,10.9795343338842,10.2676536528038,10.4098545108935
"SC5D",10.5541909871694,10.4773387668839,10.8775237007662,11.8895688821257,10.8800788057543,10.18053800974,9.74653357944323,10.7523871333793,10.2856334010848,10.9116892153613,9.84778898205725,10.925455289033,11.4459465102977,10.2520799077351,11.9244489024473,11.0667648791556,10.3518691454495,10.0705868439111,10.8738468956411,9.90535384776991,9.73091287966237,11.5426242396983,10.5997815234187,10.0682947206358,9.83340299577116,10.3332152608745,8.84678155308863,10.0305646480469,10.4890294289216,10.694703434297
"BFSP1",3.74446401745398,3.95293038680513,3.5408380792018,6.44781159292937,2.96634393549361,5.19530722066477,4.23255443810875,4.83090753990707,4.98877705629318,5.43748977284011,7.04577635689094,3.98670306280882,6.60517508720805,5.0684686830093,5.73464127742667,6.2007681321566,5.07555743411673,2.80791092900871,7.32589055616223,4.07295039749574,5.76419295712895,5.81669394866504,4.06856292275169,6.31204431649676,3.77624647675113,5.95055819118549,3.27695143777219,5.14815678631038,5.09358336920311,7.16317872406177
"ATXN1",7.12426162981121,6.9754498985442,8.49891929362425,8.14464227935587,9.35876077407498,7.85058032326065,6.81470116556343,8.69403880407253,9.2684908584737,8.18862985424157,6.01701543559651,9.33810125291112,9.03106376479256,7.51265117105261,6.86341171080159,9.40019888321346,8.41908804093124,7.60730587173805,8.55362721543388,8.63733437353572,7.03174035488698,7.88364346599842,6.62136800732491,7.04837544716542,4.32915574401541,8.87889294313332,6.66808088546817,8.89295645168271,6.94670465758506,7.45613139985849
"ATXN2",8.61113482607151,8.96879471914297,8.47706089263683,8.53596234980043,9.04648749713812,9.05975591623047,8.48846254295735,8.91045033492347,8.28878469431903,8.81960485901573,8.87601558187296,9.0628217532478,8.93867343776694,8.65824728669456,8.79577950864998,8.87901384371631,8.92645421122046,8.6399926088598,8.86138009768255,8.02514349360567,9.09970863723602,8.31615244491339,8.84263124274417,7.97413526919493,8.93138751398835,8.42610599648711,7.31212603641265,7.31059224814423,8.47415485362412,7.3272308781445
"ATXN7",8.73030072364247,8.7079830525439,7.86235319331307,7.75319949327558,7.77526419918202,7.5326369994336,8.35586158739854,7.43987482595085,7.67715725562962,7.62264049383382,7.56724396661665,8.12570428368143,7.73909926283429,7.82197863569041,8.22760850390438,7.82694704713664,7.91941456776287,8.13684518183889,8.32260172310369,8.34167990772417,8.08136410080551,7.77168131913814,8.02538366701225,7.11492481397426,7.89122314656959,7.65866427379033,8.03688006421303,8.45232571949834,7.47461044535039,7.19674724905256
"ATXN8OS",8.11033055881645,6.11990294111318,5.4351919324925,6.49502313729873,4.780389385198,5.34969232180133,3.52158824877334,4.02749655381483,4.51267627084276,6.16931815551113,6.83420343458461,6.9860566459083,6.25475218410736,6.59655154877116,6.73940113442592,6.69979718726448,6.92345800877512,4.254445009508,8.11077362511798,5.73251862935943,6.47331448988252,6.50950326186583,6.47727316884993,6.78826962357092,5.32460057198456,7.15029249066555,4.82919888425171,3.63464952286638,4.66785536900497,7.57523350602595
"SERPINB3",7.30182244025574,6.15204830622234,6.92167003400103,6.19613090635477,6.65861034511789,6.39857644411988,6.31623354003168,6.06777451360763,7.01711570041364,6.94523742567922,6.34506760004533,6.6593710776807,7.06858444049896,7.13544269551692,7.11343030489299,2.70407989291356,7.48397193517354,6.3645206467913,7.46247029803365,6.13716774458098,5.95570380469448,6.6854480847889,6.93987813295989,7.27679326236301,7.30660118502685,7.13861094451727,6.72011166305944,6.57471447136052,6.37073691402642,7.8031373477288
"SERPINB4",5.94415726259285,3.64362990378227,4.89332149946315,1.41407943898371,2.22547935425395,1.99405288550582,5.25009420426833,1.37950568555233,5.39019793544483,2.73433390545351,3.33619616826797,4.26544586925399,2.96735831193687,1.53364107217834,0.849386421076629,1.97759437528702,5.98105053242085,5.08581160098457,5.94817115433559,1.30374681316394,0.51460732282322,1.52113650026752,5.24220175135155,2.63696541627441,6.85006953416559,1.94253644177648,4.09904730139456,1.79230572173,1.71824392571958,6.49054509311295
"SCD",9.45027536430846,10.163931214348,8.54990465676078,9.9235859098591,10.8027162886794,10.517748301358,9.13612163206188,8.83350280808349,10.5576732914672,9.7707353569576,10.3790221367209,11.6457865221145,8.92049405786684,11.604177152918,10.0933991540771,8.44817896260048,10.0797700273429,8.52433465674648,8.80166046918301,11.5872290277009,10.1647334452501,11.4638595492233,11.8582398494108,9.49175134369873,13.9610635408066,9.43978226912576,9.2752674707333,11.1015428276526,9.55969238786834,11.7725984877163
"CLEC11A",7.8732227394446,5.09224600771981,8.61806980025296,9.69040629299696,7.84778350272381,6.82028974508322,7.23219526928284,7.49498162456346,8.4341198707083,8.53932107226091,7.77131753296084,7.15778028891021,7.02874912844085,7.74232034960861,7.10716167652224,9.01945355009567,7.81162742713263,7.45026683407273,7.10651692420073,7.51872723306088,7.86480236557429,6.54586682193311,6.69749990314659,6.20897590016165,7.97062019894728,8.00053438002843,4.51540054626141,8.28051943959094,8.22312202404473,7.78028683707167
"SCML1",7.80607382878873,6.75599578598618,6.93128525818178,8.15356838133202,7.91361583403306,6.78233644831659,9.002656668853,7.33181523003578,5.92310188968099,8.60537437717148,8.34715530801141,9.27390883547003,8.65075392539664,7.37387860196571,7.81755799027884,6.87688304430501,6.91119072210418,6.06273233345547,8.76849703488205,8.42591321811584,7.02832026230195,6.57180718431301,6.78065226915604,6.63251616935014,8.54744588008643,6.55996678656196,7.46288475241142,7.66140752485013,7.69513937916193,7.18321388622271
"SCN1A",2.72255682760839,4.10642743338489,2.69820782231604,4.46993421718506,2.40728999689882,0.353265004269821,4.36470059535162,4.24498329250332,2.38650202972052,3.88975788695204,2.41159935340777,4.91347335643087,2.19024755865671,2.83049752778756,5.16261767920188,3.71783787416894,3.97784664431906,3.68530492815978,2.08040591870473,3.28239143354348,1.23172143884849,2.52856620431449,5.83342562161298,5.00508907204561,5.56350257747285,4.49222739265077,1.04584984504049,2.62047840809537,0.81056063191156,6.33899722547101
"SCN1B",7.25608959663791,8.0600931655342,7.84281511902013,7.57119450738146,7.27881560526287,7.65118381375439,7.93954373138277,7.69833331351458,7.78182447906368,7.55669063049362,7.59678480271742,7.88230237012548,7.43863938322623,7.63072281239792,7.62003786211289,7.66454725730415,8.02793824346132,7.39995290228661,7.78165149912023,7.50678356537751,7.22441005776565,7.89233878254436,7.96191075735371,7.49663348621191,8.71641170299028,7.79542196223872,7.86220974175973,7.47232047682759,7.53638844817739,8.23744394759942
"SCN2A",2.79970982530368,4.85401878722098,3.9188404807195,4.84695666530649,4.76778800486151,5.07461707850946,3.54221674975914,5.08528766356134,3.22685826784944,3.84658270243437,5.2325620041875,3.99095989093246,4.88478387169695,4.40500716305474,7.64090573079448,2.09269577429146,4.66002159132226,3.22954824722529,5.88603952716923,4.34146387933501,2.82354741408305,3.57927889748349,3.51564304333939,2.63646089295673,4.7228774154339,4.17471416666343,3.99453652398721,3.64631363145098,1.45589664255004,4.80984019446682
"SCN2B",2.59886104539315,2.30883729943676,2.01869096307562,2.59951512856095,2.42890451243786,1.71819181131281,1.87279789163776,1.38571289249291,2.80509681364446,2.27896569029585,3.18695922991942,2.59149527398587,2.55227527066029,2.69037693675222,1.94011584281879,2.15847775548231,3.63108859607902,2.20371990685967,4.17156576372312,2.18670286771765,1.5647840437529,2.48053250331731,2.49438847150811,2.3470778883931,4.28543385440371,1.82255927521486,2.40351449976816,2.36548710425536,2.3693095428957,3.23290224886235
"SCN3A",3.13603986155186,2.76794811468147,5.18426705486813,0.699291454517466,3.09851098128943,4.14028219538,4.73473185033473,5.49807646676567,1.87447502095965,0.749623779764478,3.74781769792651,2.48018451804964,4.81437169003709,0.830861269741764,7.5308806203358,5.50906161978932,2.04758266792113,3.35371501162194,5.19387620901582,2.42142398782854,6.42292567799333,5.85227729584702,3.19546166538529,3.96646529928967,6.22204917188102,3.31768650417307,0.902607294422624,5.64148071885969,3.80348065108611,6.66886861311388
"SCN4A",5.17297894746147,5.66091673486903,5.36140516549157,4.26032657483893,2.59519913252824,4.15866268524844,2.9829774653888,3.8702506650823,2.36181225533309,2.75541624007085,6.25242550564301,3.66518873938521,2.80164621009467,3.79620473305128,2.22244585599989,5.20794671017342,3.26942186444311,4.17877515087285,5.06361707994124,2.72603289855323,5.20073614928782,3.15206820479324,5.00002148010825,2.36120933598449,3.85898910365689,4.96150666072599,2.64261993050799,5.81528458313132,4.01859767833626,4.32724472969263
"BGN",11.8145944126556,10.53232192368,12.5917732465823,12.240604515974,11.5074406075806,12.0468576853411,10.2879497121179,11.9027972296547,11.9013681736378,12.0558294896043,12.5231052203291,12.0341120026963,11.1069677544465,11.2573329137882,10.0333686590902,12.3410965450263,11.4136881825241,10.526699969371,11.6974017565586,10.9944682027612,11.626410060809,9.74168151301707,9.02412165840138,10.657001380749,10.8660015730264,11.7585229103077,8.97532512135789,11.575457089398,10.9982083950745,11.0396744426162
"SCN5A",7.06148122706328,5.6358257812636,6.9386954026952,7.31475514232008,6.38002594429776,6.17799960588772,5.8072952767359,6.55267751549946,7.15603055228706,6.31884616399306,6.09968892776228,6.99934266691238,6.64451645511158,7.20037196183778,5.93404600158086,4.64411147253552,7.18808483397636,4.73013654448201,6.61051263249503,7.0130935768796,5.79501986918966,6.34884875452778,5.64061271395881,6.63265610057049,7.189666288582,7.2375370183416,6.47687679082637,7.44687228834571,5.63416409318727,7.44515722669364
"SCN7A",3.21556505133804,5.74985717919916,5.18500411164299,2.89509198478136,2.31637882655443,2.65036421916796,2.60827513122384,4.90342273071715,3.16124241054609,2.53390487512959,2.41689957037793,5.86526646060501,4.66299554028269,5.03666928147078,4.9241204492948,1.60812517572139,5.26438762471321,1.25612472981641,5.38793498097146,4.28321400953664,5.41070965597677,4.51608520692392,5.0933582961459,3.31699547693197,0.930815143655922,5.27830831837722,5.18355665015992,5.07975597861139,0.909185653352785,4.79079811031936
"SCN8A",4.0304506659542,2.55161513725903,2.58119102326349,3.12183383447602,2.29548800363807,1.54103134548397,2.56851462367394,1.59841780837863,1.75281790997471,2.53430777510932,2.88440377260917,2.84252657563212,2.56135927023014,2.61203840105189,2.13460412642707,3.16847127173575,2.37466655021828,2.98359007472131,3.97731428069295,2.93966509236682,2.18080173855419,1.72774153089357,3.7311694122405,3.24865465708316,2.80057490615744,2.35277213739872,2.1435943530293,3.25108651034743,2.48043495784496,3.84305695390981
"SCN9A",3.31509228993369,1.41311493565158,4.40817258440101,1.63807570240738,3.86126040450638,4.43017482638899,0.935614093197993,3.70190660979656,3.5426950080951,1.58165772433921,3.05015335708737,3.23056605990538,2.57712342254382,3.73368667954274,4.71720861373932,5.48608067960023,3.31493429662845,2.10995710781293,5.19371207383078,5.21720564588167,2.85617764242647,2.47869875066152,2.85109414364649,3.14407293540234,3.87468729762693,1.32132291491744,4.75783121411725,4.50494812263296,5.01435522747864,1.52562079814591
"SCN10A",7.63288378823253,7.45593040318106,7.29355453131059,6.25772793209704,7.13062773050004,5.80774929994642,6.99700503116361,6.51001434246127,6.98856255311266,6.08615776940169,7.0033532018149,8.68228958404869,6.76131953452953,6.34209438390601,6.35571837457473,6.36871743818387,8.11664969584943,6.76682549033802,8.68045788162662,7.2940736647013,6.60988310799149,7.04663914122527,6.87023581795215,6.21728295221933,8.0105405181729,7.10282390383994,6.89845865394107,6.84576842256474,6.48705731016797,7.90230173262294
"SCNN1A",11.1250630381736,12.8085673936486,10.443859339633,11.6650969316239,11.4205399174582,9.52120428771462,11.307718263139,11.8980534480158,11.0379732031586,11.104869293889,11.8165068142238,11.6322448074481,10.984327980515,11.5553929885719,11.9396078706231,11.9485307512039,10.7282320524636,11.3189602975169,11.9206138121192,12.9286423333807,11.7388979500187,12.0749093638337,11.7397915805886,8.10460247593235,5.06925033828539,12.3999904598433,6.62719441822732,11.8937303022749,7.79116418055539,12.1473154828069
"SCNN1B",7.55247962316849,6.80594111403939,5.9084213529476,6.04369419465339,6.54574860418366,3.86250188372096,7.73372419221691,7.04955784251877,5.8728099341388,5.94770348885722,7.91440142571861,5.85181174996258,6.3486139260455,7.14692430034322,7.72743403466877,6.01445381739202,5.15459404981533,5.62517842872612,8.03963106201449,6.66352283409366,6.52516378965244,6.96219915842046,8.35036287238186,6.59663963786027,5.17096514047774,6.37677066887141,6.25966126677055,6.2181700562321,6.45660943283654,6.60184136750286
"SCNN1D",6.42520843972215,6.32063725957029,6.37251551046891,5.75676125656457,6.315530999046,4.82378931507283,6.28322956167922,5.82445221379186,6.68352168555807,4.99416403347734,6.308580055968,7.20959947425464,5.61338025289458,4.31864061766442,6.41737128039625,6.21011019496826,6.77129178666439,6.82105577019625,6.59226685559106,6.51644731604845,5.96215883668884,5.32798066685345,7.12649192392115,6.5361660475194,7.29851675699683,6.55542990105577,6.34385695445092,6.03466099983961,6.51635379036471,6.06601213084213
"CEACAM1",8.2708064795422,8.66835635810808,7.93528785553423,6.85855772463154,7.22077353809375,8.37786294579936,6.97202334261454,8.2515950422509,8.82764103634624,7.75736507894024,6.11980200190242,5.49151359031708,8.53576558976255,7.39099943512766,8.32879541985603,7.28815221769458,8.7076782812405,9.12273659749497,5.4951888843008,7.35412291938909,8.47016059025596,8.1537170829332,7.4376479688211,7.26497618291699,7.94548117533903,8.20527146055626,8.51950499793534,7.60640115578773,7.8370607136495,8.12534070315215
"SCNN1G",7.08197682011473,7.10216844011623,6.61450329533065,3.96504281313059,4.84627498295859,5.87686952859774,6.15441146897661,5.29231581254754,6.15132587756988,6.16418076381135,6.27768352092362,6.32900789252903,5.29537398792871,4.86494989164268,6.48328630406296,2.95751276042517,6.43637354571342,6.34445476623888,5.78631321283309,6.76245780169841,5.6764863864653,5.32500753045297,5.79628325483171,6.70141866529871,6.63761678297823,6.59715279367257,6.36132798943536,4.18241256730126,5.6028745457248,6.42174048558489
"SCP2",11.617759262405,11.8621668704656,11.9156878731846,11.6446186945483,11.7443650298264,11.7894577290806,11.3480702203136,11.3187086756148,11.97324717686,11.5152632001927,11.0753258323204,11.2531797461746,11.351021344257,11.3541592026328,12.0472028891242,11.640669855055,11.6249945632419,11.9860894530163,11.2692457646625,11.9412001773453,11.8013006758165,12.0296607144082,12.0384424079181,9.83311750601325,11.5468873897794,11.8061953727281,10.9196416882002,11.5176032876387,11.1581180649278,10.9294978333639
"SCT",3.09172901278899,3.02556770662362,2.89398380679685,5.02912523185816,2.31536042893214,1.93544846915251,3.0242484154689,2.72600080253646,2.70404584411901,2.54973905884683,2.1855973974796,2.41871618898788,2.85503461389082,2.9420087754092,1.85234151918419,3.2185314346307,1.80071526977882,1.50442956330513,4.33255551828161,3.71587348373717,1.8661497723065,3.11536300173207,2.65554880058905,2.55434321560091,2.78091639226254,2.10834786399888,2.24513672571674,2.79362823361452,5.30412582502198,4.04975440962892
"SCTR",6.37101846082521,5.93484811180822,6.20368298509548,2.96061826123301,5.95500301085958,6.25238054415532,4.95986654857784,4.61591295083505,5.93759698926232,5.19656856201057,5.06199195731902,3.71333229056756,6.18354329516884,5.81404958825384,4.59696389306625,2.8050872084961,6.07923885384275,6.02485082407168,7.13411840719575,5.81440644114155,3.00577443124044,6.05508472585141,6.55470255330818,6.06975877850133,6.60740556269725,6.20309954126154,6.09201096527475,6.03310424857278,2.72508514369598,7.41851771530669
"CCL1",3.42490534696856,2.69093113105036,4.12536098270526,1.77907607972845,3.13505949487465,2.31971045295778,2.79363475801852,1.66947109192653,2.28313175509418,2.03422034142623,2.49336611990897,3.03697752960055,2.94542423324816,3.12761716951838,2.89127983425941,2.03846763347978,3.06641352013696,2.68448164291439,4.04670088781953,2.35837865460088,2.64278274586108,2.05443837310679,2.76965418100579,2.979726391898,4.11420211774881,2.53200358539191,3.08576687275432,2.26146999749814,2.74361714497149,3.15703676006755
"CCL2",9.37071877576901,6.16070806115041,7.95172606793917,8.10386740711806,8.34965018683779,9.9919410754414,9.16267052059768,8.45874280169095,8.37666438595235,8.30626654012344,9.41438275217154,8.98091817410813,8.47794098613797,9.67322587921797,9.03115567231328,9.70391769000946,8.50691645158971,7.1774823474696,8.22476763691583,8.77712002674834,8.92935385090285,9.55418633571025,6.07877884068796,10.3386157019163,10.9500307626307,8.85101125386527,11.8480355002317,9.93335043172266,11.228223743342,9.97010255302411
"BHMT",6.56880699881301,6.80112910502285,6.96880793392025,6.25510259351113,6.75196692388374,5.19080968160579,6.4278443211124,6.6672933584813,6.32480604749163,7.22867066294432,6.32761348020216,7.19561807934504,5.51733139474815,6.60018160742213,6.53999184365019,5.70013306534843,7.83402390195771,4.63755763866514,7.80681330773306,6.80959944390684,5.75132402936974,6.95858051317968,7.03740281676596,4.78841469674105,6.90529361695008,5.78147008384866,7.49969711870271,5.55008415217912,6.02107636279589,8.05909972607807
"CCL4",8.51730714075977,7.06869939040564,7.72929137281391,7.57718315014439,6.69008003656005,9.69979642127975,10.4008177901895,8.561154677788,8.5224659695632,7.62447474063867,8.94445726080807,7.9538318103852,8.45828578088866,8.76413755539108,7.36279979158016,7.22516546325932,8.20994737795103,7.25938284199064,8.87404077757453,8.55395063104546,8.559173076707,8.28712377824716,3.5639391075919,8.58907667739585,9.02212831697472,8.45536070375264,11.7544158216281,6.63979113459982,10.7132401966053,9.10658457508728
"CCL5",9.11449464943669,7.00073438354963,8.13527293076387,7.98466545480496,8.6488327501721,11.0902720207475,9.35019704212141,9.61198950178466,9.57322272475617,8.45514679674783,9.66612885806185,9.13223986032427,10.6211398045682,9.84888091402152,8.3289466492128,6.94520785787592,9.16775414781944,7.47641707893282,10.2894295917123,8.75518642916896,8.89820828083166,10.1067857904471,6.9047834263168,9.82263717111908,10.1974695770237,8.00125855065205,12.9679684327272,9.54050900249103,12.9711992063765,11.403448085933
"CCL7",6.31816255531692,5.90776991602451,6.33763836687762,4.19799411374979,5.65086986104129,4.1686402906439,5.27267762894017,5.95456720337533,5.25866271934332,5.7732247549404,5.01660608028516,5.0622498944723,3.59409590671922,3.15651650060644,5.09829369780071,4.90484019015136,5.47694596147282,3.39540811486342,4.82826941961597,6.6244814914786,5.54448048891177,3.62192177991409,4.39502021721491,6.68344809698715,7.50225507953687,3.64305627087597,9.17616162629064,3.44699661614921,5.7239486065482,7.41387012607547
"CCL8",7.23717267154423,5.8196967411251,6.76188880744811,6.0390644920062,6.20199293632444,7.49526422131545,8.37948044888589,7.61978599388202,6.86970352886042,6.43652203995572,7.38699008032246,8.71044844615047,8.05481730423899,9.17941958308334,6.86667616057037,6.98384825257039,7.47273569053633,6.35258841221252,7.37093800665411,8.38926494635576,6.44509736427225,7.44101676421213,6.8228174854848,9.89255489659451,9.0082439633416,6.77416934134783,12.3491109155256,7.27506992694205,9.47376708351774,8.44335199742835
"CCL11",7.23044399608782,5.84972812499742,7.24544309194545,6.20085460672585,7.65484141094016,7.04283328272405,5.81338864990506,6.83616068335342,6.39774925451333,7.2985865092466,7.34725744335188,6.95363755854342,5.64497886372457,8.12339077253698,6.16705593122852,7.0555696648652,6.99830850658587,6.04844960233867,7.42419350787683,6.72699033546681,6.11286329952631,3.30258292497438,5.68833302734276,5.87337019067862,7.30959528970212,6.42152691030606,5.68367127662802,6.81338825085248,7.52725735545343,8.09166615158568
"CCL13",7.65643285640994,4.7825140112891,5.0835512366849,4.33639146330801,7.06139537200803,5.48168875929688,6.35873803384804,7.08720943560106,7.29741447883071,6.99904196258113,7.35799238376981,7.0198499638682,8.02712972108593,7.6013705595215,7.19911231446652,5.8552433547969,6.22149620576496,6.64447591117633,4.6928480263785,6.94647068212472,5.46575661152882,7.95472163926255,5.92331385752592,7.99812163179182,9.4180288459527,7.2485425381072,8.36749864215309,7.00243093297185,7.53591167196014,8.26233663024938
"BICD1",8.30866318795604,7.3607377016258,7.69365774717776,5.15539197138395,7.32446313414422,6.92562670601898,6.88524103297489,5.35304417383659,7.11882527311352,7.2911624638845,7.70452435828434,7.55701253979919,4.94271699408163,6.6735986836498,7.15695300910465,7.03287696382518,7.72197627337035,4.55788167124474,7.41562355520917,7.59081736794329,6.96329297811887,8.05860760601617,7.6512621792461,7.29951540634499,6.62119371157187,7.52752876562682,5.4802631051426,7.63434465830998,7.0794038138571,5.81582901890406
"CCL16",3.85856511439206,6.78835822662763,5.56467581466365,4.26503543645156,4.1163408189058,4.65077545728694,5.50737634541658,4.30438380975322,3.69132108133363,6.21619390076587,2.98001457637529,4.19049684752217,5.23644151141458,6.17101264462493,6.01260401406015,2.53760183313713,3.24410167757496,3.37037876491488,4.70330958113419,4.17996369741972,4.92487193313236,4.48316736390979,5.74122358061909,6.46717572198297,4.78338561162954,3.21131546919492,5.8689077094901,6.72934427302201,3.59421796344688,4.53671504729336
