Sobs	Shannon	Simpson	Pielou	Chao	ACE	goods_coverage	depth	sample
252	4.7158388503529	0.983335241642976	1.70572360209987	252.833333333333	253.310275092696	0.99950495049505	10100	KUALmet3
283	4.69124567524292	0.978611979217724	1.66195724104724	288	285.905075617237	0.999009900990099	10100	KUUP1
315	5.26753445353299	0.991964878876426	1.8313665152113	315	315.184423475831	0.999902912621359	10300	ADAL3
998	6.13568085315333	0.995788462626072	1.77697656074691	1060.00787401575	1051.88321562707	0.987766990291262	10300	ADALmet1
95	2.84116693564511	0.881245697049675	1.24780138035156	95.1428571428571	95.7619468197572	0.999805825242718	10300	ADUP3
383	5.24441992175904	0.990980582524272	1.76341259972362	390.65	389.339857773142	0.998252427184466	10300	KUAL2
256	5.00831028206223	0.989926006221133	1.8063661017911	256	256.202277614356	0.999902912621359	10300	KUAL3
342	5.25236137885305	0.991552512018098	1.80035364146095	343.615384615385	343.807748709272	0.999320388349515	10300	KUALmet1
323	5.20397103482627	0.991491431803186	1.80141370359357	323.833333333333	324.319578883335	0.999514563106796	10300	KUALmet2
252	4.71852966432989	0.983397436139127	1.70669687219138	252	252.231025916109	0.999902912621359	10300	KUALmet3
283	4.70107806132078	0.978959901970025	1.66544053874045	283.882352941176	284.668141454537	0.999417475728155	10300	KUUP1
316	5.26355119879963	0.991871727891156	1.82897391977514	316	316.2271618552	0.999904761904762	10500	ADAL3
1020	6.11023631190387	0.9956909569161	1.76403760013793	1083.09868421053	1084.25533083163	0.986761904761905	10500	ADALmet1
96	2.84908122820246	0.882623764172336	1.24840661084019	96.5	97.0677316535433	0.999714285714286	10500	ADUP3
380	5.23195669047861	0.990773623582766	1.76155079302891	388	385.092401546538	0.998476190476191	10500	KUAL2
256	5.00145341347968	0.98984043537415	1.80389300921608	256	256.185844605691	0.999904761904762	10500	KUAL3
340	5.22429282674895	0.991151183673469	1.79253442027851	340.5	340.90676419342	0.999619047619048	10500	KUALmet1
323	5.2075304836567	0.991596807256236	1.80264584725031	324.25	324.384101804271	0.999428571428571	10500	KUALmet2
252	4.71261231818246	0.983233160997732	1.70455656220502	252.083333333333	252.463074467195	0.999809523809524	10500	KUALmet3
283	4.69745513864504	0.979001197278912	1.6641570539282	284.909090909091	284.906796059316	0.999333333333333	10500	KUUP1
316	5.26918115381884	0.991902524237925	1.83093021135675	316.166666666667	316.437726477278	0.99981308411215	10700	ADAL3
1023	6.14207220296444	0.995839566774391	1.77247726472269	1087	1077.14557613888	0.98803738317757	10700	ADALmet1
95	2.85075696625861	0.883357673159228	1.25201318969194	98.3333333333333	96.7598019264686	0.999532710280374	10700	ADUP3
384	5.24522269468875	0.990980539785134	1.76290968524325	387.142857142857	387.601931473259	0.998878504672897	10700	KUAL2
256	5.00698410681972	0.989951209712639	1.80588778517967	256	256	1	10700	KUAL3
342	5.24118704609029	0.991412560048913	1.79652341173583	344.1	343.698127333194	0.999345794392523	10700	KUALmet1
323	5.19570371861795	0.991418534369814	1.79855187815105	323.25	323.737851330406	0.999719626168224	10700	KUALmet2
252	4.71596926822982	0.983308428683728	1.70577077437566	252	252	1	10700	KUALmet3
282	4.70225943835898	0.978837750021836	1.66690425036622	285.6	284.626207849515	0.999158878504673	10700	KUUP1
316	5.27082069448684	0.992011160676711	1.8314999174371	316	316.21426425443	0.999908256880734	10900	ADAL3
1019	6.13319902858312	0.995756821816345	1.77091772723115	1066.36029411765	1065.32548187814	0.98954128440367	10900	ADALmet1
96	2.8269309248752	0.879498207221614	1.23870082048499	97	97.0217311906501	0.999724770642202	10900	ADUP3
382	5.23615302747145	0.990865213365878	1.76140709704932	389.285714285714	388.719270492207	0.998348623853211	10900	KUAL2
256	5.01256870402764	0.989986028112112	1.80790200285397	256	256.176518572899	0.999908256880734	10900	KUAL3
340	5.23613005570586	0.991341957747664	1.79659595378164	340.071428571429	340.429679932843	0.999816513761468	10900	KUALmet1
323	5.20937886551526	0.991670347613837	1.8032856856328	324.111111111111	324.196941385319	0.99954128440367	10900	KUALmet2
251	4.71518851509575	0.983300210419998	1.70671565463976	251	251	1	10900	KUALmet3
281	4.70718362959629	0.979071054625032	1.66970114710876	281.769230769231	282.365465670015	0.99954128440367	10900	KUUP1
316	5.27362196096901	0.992006476747017	1.83247329893274	316	316	1	11100	ADAL3
1033	6.14194326694942	0.99582796850905	1.76995573103827	1101.00751879699	1092.57883408494	0.987837837837838	11100	ADALmet1
95	2.84227595238446	0.880989010632254	1.2482884452265	98	96.1953149730927	0.99963963963964	11100	ADUP3
380	5.23732505717945	0.990942991640289	1.76335827179424	389.5625	386.374232900737	0.998378378378378	11100	KUAL2
256	5.00800938420223	0.989944062981901	1.80625757582849	256	256	1	11100	KUAL3
344	5.23808616861551	0.991380034088142	1.79366805083917	352.25	347.50669717467	0.998918918918919	11100	KUALmet1
322	5.20074838599788	0.991514471227985	1.80126485839779	323.666666666667	323.589791745885	0.999459459459459	11100	KUALmet2
252	4.71789837140896	0.983354727700674	1.70646853291405	252	252	1	11100	KUALmet3
282	4.68747185427337	0.97889556042529	1.66166219873379	283.666666666667	283.664104381443	0.999459459459459	11100	KUUP1
316	5.26951897215643	0.992008520635915	1.83104759616137	316	316	1	11300	ADAL3
1035	6.1312787162126	0.995758101652439	1.76639017992171	1110.24590163934	1094.63766449121	0.987964601769912	11300	ADALmet1
96	2.85026166483346	0.883268948234004	1.24892385298802	96	96.2774073378412	0.999911504424779	11300	ADUP3
383	5.24934686521986	0.991063748140027	1.76506926229194	387.136363636364	387.666702227972	0.998761061946903	11300	KUAL2
256	5.00326855508913	0.989889278721905	1.80454768316569	256	256.176565358751	0.999911504424779	11300	KUAL3
343	5.22893438545934	0.991237121152792	1.79142714203183	344.25	344.278579623074	0.999557522123894	11300	KUALmet1
321	5.21234683137812	0.991648445453833	1.80625487471016	321.5	321.583804379078	0.999734513274336	11300	KUALmet2
281	4.67990608853305	0.978400657843214	1.66002543755767	283.625	282.929870331908	0.999380530973451	11300	KUUP1
316	5.27144412712572	0.992019689981096	1.83171654723592	316	316	1	11500	ADAL3
1026	6.12644090516423	0.995685671077505	1.76721970733022	1115.55445544554	1084.87410583117	0.988260869565217	11500	ADALmet1
96	2.83888308340929	0.881391652173913	1.24393800136284	96.75	97.0018425434809	0.999739130434783	11500	ADUP3
380	5.23846357868734	0.990906480151229	1.76374160131773	382.647058823529	383.015211376035	0.999130434782609	11500	KUAL2
256	5.00771093505829	0.989940612476371	1.80614993305351	256	256	1	11500	KUAL3
342	5.24493288693814	0.991493156899811	1.7978073748382	345.5	344.131417437821	0.999304347826087	11500	KUALmet1
322	5.19912315099625	0.991542623818526	1.80070196273782	322.5	322.989868946244	0.999652173913044	11500	KUALmet2
281	4.68546532174625	0.97836813610586	1.66199737211632	281.6	282.099932201252	0.999652173913044	11500	KUUP1
316	5.27263628751971	0.992060924830156	1.83213079803095	316.5	316.397869077307	0.99982905982906	11700	ADAL3
1045	6.13476043170807	0.99579627438089	1.76494864521744	1104.54545454545	1103.77224017982	0.988803418803419	11700	ADALmet1
96	2.83628940728293	0.881089604792169	1.24280150781872	99.3333333333333	97.6697664359862	0.99957264957265	11700	ADUP3
380	5.24823766337406	0.991086785009862	1.7670324440463	382.894736842105	383.142288557214	0.999059829059829	11700	KUAL2
256	5.00616622113782	0.989918094820659	1.80559279527534	256	256	1	11700	KUAL3
342	5.23921467443803	0.991504156622105	1.79584734125432	342.230769230769	342.717644070885	0.99974358974359	11700	KUALmet1
322	5.20258198629401	0.991520637007816	1.80189992080278	322	322.19322529542	0.99991452991453	11700	KUALmet2
282	4.68463337715655	0.97846771860618	1.66065598679831	282.333333333333	282.763821111866	0.99974358974359	11700	KUUP1
316	5.27248559633016	0.99202635407104	1.83207843599528	316	316	1	11900	ADAL3
1029	6.14741919597806	0.995917618812231	1.7725246372904	1101.42990654206	1081.19857998567	0.989495798319328	11900	ADALmet1
96	2.83654922262111	0.881478101828967	1.24291535335691	97.5	97.361424	0.999663865546218	11900	ADUP3
382	5.25110709229727	0.991036536967728	1.76643754512365	383.894736842105	384.667406439828	0.999243697478992	11900	KUAL2
342	5.24099907777228	0.991427738154085	1.7964589817735	343	343.14204688062	0.999579831932773	11900	KUALmet1
323	5.2064212380989	0.991588475390156	1.80226186929672	323.375	323.635134863368	0.999747899159664	11900	KUALmet2
283	4.68632053795168	0.978581936303933	1.66021242354013	284.363636363636	284.806097131782	0.999495798319328	11900	KUUP1
316	5.27351142724299	0.992038057509733	1.83243489077549	316	316.18988617005	0.999917355371901	12100	ADAL3
1027	6.13391277070577	0.995857017963254	1.76912645324768	1084	1072.42765285728	0.990495867768595	12100	ADALmet1
94	2.85638145213127	0.883316781640598	1.25740529242266	94.3333333333333	94.6130310177203	0.999834710743802	12100	ADUP3
377	5.23766886847594	0.990967625162216	1.76583020525122	377.315789473684	378.070927681637	0.999669421487603	12100	KUAL2
342	5.2529258381055	0.991551710948706	1.80054712134501	343.111111111111	343.24728666167	0.999586776859504	12100	KUALmet1
323	5.20880186876259	0.991611884434123	1.80308595165077	323	323	1	12100	KUALmet2
282	4.69232129370125	0.978628358718667	1.6633812768281	283.428571428571	283.192838211889	0.999586776859504	12100	KUUP1
316	5.27381934563427	0.992021891731112	1.83254188597431	316	316	1	12300	ADAL3
1049	6.11965915906944	0.995641205631569	1.75963702982898	1131.20472440945	1116.40666577558	0.988211382113821	12300	ADALmet1
95	2.85436834233567	0.882325996430696	1.25359925631738	95.5	95.4816468283266	0.999837398373984	12300	ADUP3
380	5.23555629056492	0.990931760195651	1.76276274464888	385.076923076923	383.513153324193	0.999024390243902	12300	KUAL2
342	5.2438439860439	0.99137621785974	1.79743413191969	342.333333333333	342.634258832821	0.999756097560976	12300	KUALmet1
323	5.20920681549794	0.991645264062397	1.8032261285644	323	323.222898896222	0.999918699186992	12300	KUALmet2
280	4.69463339402635	0.978796047326327	1.66630299430732	280.5	280.696543043169	0.999756097560976	12300	KUUP1
316	5.2720042814945	0.9920048896	1.83191118915975	316	316	1	12500	ADAL3
1040	6.13745815137498	0.9957091584	1.76694382082884	1087.3606557377	1082.79322524401	0.99136	12500	ADALmet1
95	2.84351867719654	0.8819330688	1.24883423284512	95	95	1	12500	ADUP3
385	5.24511509286298	0.990990912	1.7621033773821	390.055555555556	389.738704696581	0.99888	12500	KUAL2
343	5.23176681792321	0.9912797056	1.79239753026387	344.5	344.468682647729	0.99952	12500	KUALmet1
323	5.20303618682353	0.9915579776	1.80109009533526	323.5	323.594229155479	0.99976	12500	KUALmet2
283	4.68910114423674	0.978681216	1.66119750278557	283.6	283.909760613885	0.99968	12500	KUUP1
1052	6.12931749943856	0.995610750821502	1.76169086928698	1126.29245283019	1102.41963888828	0.99007874015748	12700	ADALmet1
95	2.84268027043062	0.881402207204414	1.24846601614279	96	95.4134484911551	0.999842519685039	12700	ADUP3
384	5.24653837664783	0.991023684047368	1.76335188352602	385.555555555556	386.228521125481	0.999370078740157	12700	KUAL2
342	5.22906022348294	0.99118387996776	1.79236669675266	343	342.873547251636	0.999685039370079	12700	KUALmet1
323	5.20786526094414	0.991582081964164	1.80276173421225	323.111111111111	323.443123286745	0.999842519685039	12700	KUALmet2
282	4.68752876618856	0.978679818959638	1.66168237344226	283.666666666667	283.314744264788	0.999606299212598	12700	KUUP1
1053	6.13748951646823	0.995767261582838	1.76379884145657	1114.55172413793	1103.29390870363	0.990697674418605	12900	ADALmet1
94	2.85399365795026	0.882602463794243	1.25635416354133	94.5	94.520462364793	0.99984496124031	12900	ADUP3
383	5.24696886759525	0.991050453698696	1.76426967129123	383.9375	384.694755270435	0.99953488372093	12900	KUAL2
342	5.23557504474992	0.991284442040743	1.7945997841862	343.25	343.205536713059	0.999612403100775	12900	KUALmet1
322	5.19875976796023	0.991497542215011	1.8005761060256	322.6	322.599100233674	0.999767441860465	12900	KUALmet2
282	4.68779720749635	0.978554209482603	1.66177753321871	284	283.087703121097	0.999612403100775	12900	KUUP1
1051	6.13957815750588	0.995753359361343	1.76488120087698	1107.14851485149	1090.95887886048	0.991832061068702	13100	ADALmet1
96	2.84152331948477	0.882237107394674	1.24509489648333	96	96.2889388812681	0.999923664122137	13100	ADUP3
383	5.24086954550232	0.990928687139444	1.76221880168336	384.866666666667	385.233657130426	0.999389312977099	13100	KUAL2
342	5.23982111629895	0.991374372122837	1.79605521153093	342.545454545455	342.97741222907	0.99969465648855	13100	KUALmet1
323	5.21233824099328	0.99166069576365	1.80431010708029	323.75	323.592874471488	0.999770992366412	13100	KUALmet2
283	4.68688035419288	0.978375840568731	1.6604107484031	286	284.439964778107	0.999541984732824	13100	KUUP1
1052	6.10625745902697	0.995553835717112	1.75506294331607	1120.72950819672	1109.75430863573	0.990225563909774	13300	ADALmet1
95	2.84778936560381	0.883009406976087	1.25070986036379	95	95.1937757802083	0.999924812030075	13300	ADUP3
383	5.2480198773843	0.990942088303465	1.76462306860344	385.769230769231	385.482071732713	0.999323308270677	13300	KUAL2
343	5.25097429322284	0.991522358527899	1.79897799007559	343.090909090909	343.470334300147	0.99984962406015	13300	KUALmet1
323	5.20747141891577	0.991587766408502	1.80262540131911	323	323.181944347592	0.999924812030075	13300	KUALmet2
282	4.69365463945844	0.978752264118944	1.66385393465121	285	283.478011517375	0.999548872180451	13300	KUUP1
1049	6.14493170716721	0.995809152263375	1.76690385798314	1116.67647058824	1097.28240470614	0.991259259259259	13500	ADALmet1
95	2.84694015312832	0.882086770919067	1.25033689794267	95	95	1	13500	ADUP3
382	5.24405047191559	0.990935780521262	1.76406374490118	385.461538461538	384.88061258788	0.999259259259259	13500	KUAL2
344	5.23205340029228	0.991237069958848	1.79160226126428	346.625	345.87346613359	0.999481481481482	13500	KUALmet1
323	5.20797916616034	0.991602710562414	1.80280116379707	323	323.17365231038	0.999925925925926	13500	KUALmet2
282	4.6808035265965	0.978161009602195	1.65929834282726	282.6	282.962994908	0.999703703703704	13500	KUUP1
1059	6.1461594594725	0.99577503329959	1.76484955076044	1104.4128440367	1096.63669230605	0.992700729927007	13700	ADALmet1
96	2.85714963312508	0.8833558847035	1.25194201374293	96	96	1	13700	ADUP3
384	5.25146087548836	0.991003431189728	1.76500632631839	388	386.399285173987	0.999343065693431	13700	KUAL2
343	5.24452172329786	0.991447589109702	1.79676734674995	345.5	344.089846671297	0.99963503649635	13700	KUALmet1
323	5.20567767164686	0.99157211359156	1.80200447532061	323	323.184777327421	0.99992700729927	13700	KUALmet2
283	4.68355500499544	0.978380233363525	1.65923268428958	283.857142857143	283.795691975772	0.99970802919708	13700	KUUP1
1071	6.15041140726987	0.995768096889395	1.76321804622203	1119.73983739837	1116.12848677967	0.992086330935252	13900	ADALmet1
95	2.84601932732487	0.881682459500026	1.2499324839344	95	95.2585848074922	0.999928057553957	13900	ADUP3
383	5.24741903087535	0.9910561772165	1.76442103666851	384.3125	384.85688598574	0.999496402877698	13900	KUAL2
344	5.2413726242294	0.991422089953936	1.79479342568895	345	345.169289702165	0.999640287769784	13900	KUALmet1
323	5.20730970160934	0.991623052637027	1.80256942103599	323.166666666667	323.367527898554	0.999856115107914	13900	KUALmet2
283	4.68793499680592	0.978557983541225	1.66078437431161	283	283.180929095355	0.999928057553957	13900	KUUP1
1050	6.14426599470508	0.995835018359237	1.76647045431259	1104.5	1093.66198488857	0.992269503546099	14100	ADALmet1
95	2.85877319314043	0.88284075247724	1.25553380611291	95	95.1980198019802	0.999929078014184	14100	ADUP3
385	5.24332660304826	0.990950103113525	1.76150253185495	390	388.104203136014	0.999219858156028	14100	KUAL2
343	5.24349538649737	0.991396096775816	1.79641572489629	347.2	344.68719224115	0.999503546099291	14100	KUALmet1
323	5.20930123629079	0.991620501986822	1.80325881339469	323	323	1	14100	KUALmet2
283	4.69544160559204	0.978895246717972	1.66344372402199	284	284.031473249489	0.999716312056738	14100	KUUP1
1057	6.1454544701755	0.99578332436794	1.76512617999679	1110	1099.69807042413	0.992517482517483	14300	ADALmet1
95	2.84906348537863	0.881940662135068	1.25126943621758	95	95.1700615788747	0.99993006993007	14300	ADUP3
383	5.24877416324896	0.991101276346032	1.76487669383128	386.6	385.543211486658	0.999370629370629	14300	KUAL2
344	5.24413905501733	0.991434446672209	1.79574072941009	348	346.097769506253	0.999440559440559	14300	KUALmet1
323	5.21243385566827	0.991635209545699	1.80434320518646	323	323.177777777778	0.99993006993007	14300	KUALmet2
283	4.68823173805311	0.978383637341679	1.66088950017766	283	283.176039119804	0.99993006993007	14300	KUUP1
1061	6.12490017685276	0.995657151010702	1.75826871434656	1119.64150943396	1104.62552508077	0.992275862068966	14500	ADALmet1
96	2.83083054463621	0.880061802615933	1.24040955066833	96	96.2151836192513	0.999931034482759	14500	ADUP3
385	5.24876520695324	0.991034416171225	1.76332963805558	388.272727272727	387.574522628111	0.999379310344828	14500	KUAL2
344	5.25036463798876	0.991468623067776	1.79787254414437	345	344.968429256393	0.999724137931034	14500	KUALmet1
323	5.20930231536729	0.991631457788347	1.80325918692928	323	323	1	14500	KUALmet2
284	4.69237785133025	0.978706520808561	1.6613203224158	284.857142857143	284.883967123403	0.999724137931034	14500	KUUP1
1066	6.14311777553584	0.995759627932806	1.76230917555998	1118	1106.32517806821	0.992857142857143	14700	ADALmet1
96	2.83074285009777	0.880511444305613	1.24037112479249	96.25	96.5834459886413	0.999863945578231	14700	ADUP3
384	5.24939885842818	0.99103299551113	1.76431328618298	386.153846153846	386.131394312462	0.999455782312925	14700	KUAL2
344	5.23992024442694	0.991374890092091	1.79429608998933	344	344	1	14700	KUALmet1
323	5.20922728603819	0.991607978157249	1.8032332146745	323	323	1	14700	KUALmet2
283	4.69031211936993	0.978617178027674	1.66162651227061	284.428571428571	284.107835837239	0.999659863945578	14700	KUUP1
1063	6.14656374322908	0.995775649745507	1.76401082231055	1142.51851851852	1107.61948090808	0.992348993288591	14900	ADALmet1
96	2.83790331295788	0.881320003603441	1.24350868685381	96.25	96.5246073109592	0.999865771812081	14900	ADUP3
384	5.24072235980517	0.990904076392955	1.76139713097913	384.352941176471	385.04092807028	0.999731543624161	14900	KUAL2
344	5.24092137189314	0.991362650331066	1.79463890419534	344.142857142857	344.455238095238	0.999865771812081	14900	KUALmet1
323	5.21096814520391	0.991640745912346	1.80383583285515	323	323	1	14900	KUALmet2
283	4.69899665720331	0.978907229404081	1.66470316430218	283.090909090909	283.444174294656	0.999865771812081	14900	KUUP1
1061	6.13937403803832	0.995767632998553	1.76242371060177	1113.10526315789	1097.57197401798	0.993377483443709	15100	ADALmet1
96	2.85021053052701	0.882346844436647	1.24890144702585	96.3333333333333	96.5120444407036	0.999867549668874	15100	ADUP3
385	5.25779665299269	0.991124520854349	1.76636376434013	385.428571428571	385.924113470366	0.999735099337748	15100	KUAL2
342	5.23476046844505	0.99131689838165	1.79432057159762	342.5	342.625007622692	0.999801324503311	15100	KUALmet1
323	5.20953682086638	0.991607973334503	1.80334036367235	323	323	1	15100	KUALmet2
284	4.68551047866888	0.978294039735099	1.65888895262304	284.857142857143	285.07008136588	0.999735099337748	15100	KUUP1
1074	6.14170154636072	0.99577341193558	1.76001538993617	1119.00840336134	1115.05599163438	0.993202614379085	15300	ADALmet1
96	2.84923534831781	0.882925097184843	1.24847414298668	96	96.252567205021	0.999934640522876	15300	ADUP3
381	5.25842623355707	0.991119125122816	1.76967987698389	381.857142857143	381.812814986575	0.999738562091503	15300	KUAL2
344	5.24453762031274	0.991466982784399	1.79587720937883	345.666666666667	345.189542054724	0.999673202614379	15300	KUALmet1
323	5.20864000196223	0.991620752701952	1.80302991961862	323	323	1	15300	KUALmet2
283	4.69490243783626	0.978675372719894	1.66325271425233	283	283.176676847937	0.999934640522876	15300	KUUP1
1065	6.14224249062738	0.995753623309053	1.76229531821528	1111.01052631579	1098.32582014942	0.993935483870968	15500	ADALmet1
96	2.83940280228082	0.880961906347555	1.24416573108447	97	96.4943330496386	0.999870967741936	15500	ADUP3
384	5.24474552900728	0.990976291363163	1.76274931073671	384.272727272727	384.650032457995	0.999806451612903	15500	KUAL2
344	5.2425345141026	0.991400682622268	1.79519128946535	345	344.829750693921	0.999741935483871	15500	KUALmet1
323	5.20934171258604	0.991620237252862	1.8032728247242	323	323	1	15500	KUALmet2
284	4.69386207832734	0.978759991675338	1.66184580790555	284.1	284.392722751761	0.999870967741936	15500	KUUP1
1071	6.13774239953249	0.995737952858128	1.75958605779214	1116.7641509434	1107.65923283704	0.993694267515924	15700	ADALmet1
96	2.84578911239752	0.880941019919672	1.24696407592969	96	96	1	15700	ADUP3
385	5.25009145894476	0.99101221956266	1.76377519417249	386.75	386.861590236665	0.999554140127389	15700	KUAL2
342	5.23632770309229	0.991321554626963	1.79485777313435	342	342.176360388341	0.999936305732484	15700	KUALmet1
284	4.70433409247284	0.978958554099558	1.66555338868182	284.125	284.421665004305	0.999872611464968	15700	KUUP1
1075	6.13949438855145	0.995718159882916	1.75914830750605	1127.0618556701	1111.39215727276	0.993647798742138	15900	ADALmet1
96	2.85434666597505	0.882162786282188	1.25071381333733	96	96	1	15900	ADUP3
383	5.25813517939239	0.991011914085677	1.76802429338658	383.6	383.838621237516	0.999748427672956	15900	KUAL2
343	5.2377516941942	0.991322898619517	1.7944479422605	343	343.192402450476	0.999937106918239	15900	KUALmet1
283	4.68548579505074	0.978396408369922	1.6599167010168	283	283	1	15900	KUUP1
1075	6.14004314386979	0.99567828401682	1.75930554227627	1117.12264150943	1111.07678442678	0.994099378881988	16100	ADALmet1
96	2.85185909479609	0.883032475598935	1.24962381271748	96	96.2338692343344	0.999937888198758	16100	ADUP3
384	5.25185275490015	0.99104474364415	1.76513803626679	384.666666666667	384.878417587582	0.999751552795031	16100	KUAL2
344	5.24863174459003	0.991494487095405	1.79727915269857	344.75	344.560928462778	0.999813664596273	16100	KUALmet1
284	4.70466252795293	0.979060136568805	1.66566967013974	284	284.202996401376	0.999937888198758	16100	KUUP1
1066	6.14553924121491	0.995770913470586	1.76300383441895	1113.01098901099	1099.89814879137	0.994294478527607	16300	ADALmet1
96	2.84092981660136	0.881419699649968	1.24483483618184	96	96.2159178883917	0.999938650306748	16300	ADUP3
384	5.24642060227674	0.991026519628138	1.76331229977685	384.066666666667	384.459870319717	0.999877300613497	16300	KUAL2
344	5.24479165700272	0.991392803643344	1.7959641986875	344.75	344.586662414966	0.999815950920245	16300	KUALmet1
284	4.69524930129814	0.978765997967556	1.66233694945173	284	284.20149657464	0.999938650306748	16300	KUUP1
1070	6.15539128281449	0.995823544536272	1.76488201182907	1106.06060606061	1098.86615627105	0.994848484848485	16500	ADALmet1
96	2.84101055881243	0.880880492194674	1.24487021569614	96	96.2394625911852	0.999939393939394	16500	ADUP3
383	5.24596764288478	0.990942648301194	1.76393301398767	383.75	383.839669121072	0.999757575757576	16500	KUAL2
344	5.24425988489516	0.991414670339761	1.79578210495919	344.375	344.668319979924	0.999818181818182	16500	KUALmet1
284	4.68992645269535	0.978430464646465	1.66045241311703	284.125	284.386081389464	0.999878787878788	16500	KUUP1
1076	6.14965142373322	0.995739252034852	1.76182391252337	1106.85714285714	1104.12454660599	0.995149700598802	16700	ADALmet1
96	2.84414623569782	0.881456918498333	1.24624420240962	96	96.186924159545	0.999940119760479	16700	ADUP3
384	5.24327366143647	0.990959116497544	1.76225461875755	386.1	385.935820044503	0.999580838323353	16700	KUAL2
344	5.24159821398845	0.991349636057227	1.79487067396826	344.125	344.394009939977	0.999880239520958	16700	KUALmet1
284	4.69556707971619	0.978631496288859	1.6624494578133	284.2	284.401538508469	0.999880239520958	16700	KUUP1
1065	6.13804593862809	0.99567262350758	1.76109126872484	1088.48453608247	1086.95298687586	0.995976331360947	16900	ADALmet1
96	2.84939590283714	0.882204684709919	1.24854449455172	96.5	96.5085289674337	0.999881656804734	16900	ADUP3
385	5.2440174310078	0.990991610937992	1.7617346164249	388.111111111111	387.19427244582	0.999526627218935	16900	KUAL2
344	5.24062577826052	0.9913882567137	1.79453768462052	344	344	1	16900	KUALmet1
284	4.68931664067603	0.978537523195967	1.66023651125817	284.857142857143	285.023289864437	0.999763313609467	16900	KUUP1
1067	6.15133032451362	0.995786368455251	1.76442784887364	1112.07228915663	1097.44911983695	0.994912280701754	17100	ADALmet1
96	2.83145132763636	0.880750877192983	1.24068156453498	96	96.1862002027498	0.999941520467836	17100	ADUP3
385	5.25040994833533	0.991018720290004	1.76388219110599	385.25	385.678054973226	0.999824561403509	17100	KUAL2
344	5.24094757366049	0.991364276187545	1.79464787641754	344	344.172236503856	0.999941520467836	17100	KUALmet1
284	4.68755329268349	0.978343503984132	1.65961220393504	284	284.171099265697	0.999941520467836	17100	KUUP1
1087	6.14421253839463	0.995714811721073	1.75770478636099	1124.52941176471	1119.38163799159	0.994913294797688	17300	ADALmet1
96	2.85623517954506	0.882931578068095	1.25154131969346	96	96	1	17300	ADUP3
385	5.25302376796143	0.991092599151325	1.76476030727875	386.428571428571	386.186018628066	0.99971098265896	17300	KUAL2
343	5.23966916034118	0.991274516355374	1.79510486404349	343	343.174041297935	0.999942196531792	17300	KUALmet1
284	4.69076841485264	0.97845228373818	1.66075050693789	284	284	1	17300	KUUP1
1075	6.14149525566768	0.995724146938776	1.75972161562856	1116.51162790698	1104.49895778007	0.995142857142857	17500	ADALmet1
96	2.8505563744157	0.882490109387755	1.24905298843951	96	96	1	17500	ADUP3
384	5.25128506808941	0.991033391020408	1.76494723777546	384.3	384.589799859299	0.999828571428571	17500	KUAL2
344	5.24211487172483	0.991364447346939	1.79504759211072	345.2	344.809798173026	0.999771428571429	17500	KUALmet1
284	4.68827756357889	0.97845701877551	1.65986862956733	284.142857142857	284.414104803286	0.999885714285714	17500	KUUP1
1088	6.15940309270304	0.995865626097226	1.76181869247458	1124.59139784946	1116.91862727807	0.995310734463277	17700	ADALmet1
96	2.84381058719907	0.882068026429187	1.24609712839832	96	96	1	17700	ADUP3
385	5.24921593156009	0.991006690286955	1.76348105958551	386.5	386.513714748659	0.999661016949153	17700	KUAL2
344	5.24176520391822	0.991362392671327	1.79492785601762	344.2	344.362698866016	0.999887005649718	17700	KUALmet1
283	4.69653262968353	0.978618366369817	1.6638302387165	283	283.165719289218	0.999943502824859	17700	KUUP1
1074	6.14991484134038	0.995765762616647	1.76236905780121	1103.68131868132	1098.80597037845	0.995865921787709	17900	ADALmet1
96	2.84994422422908	0.882095920851409	1.24878475728758	96	96	1	17900	ADUP3
385	5.25648142140239	0.991122542991792	1.76592191054164	385.1875	385.683433106622	0.999832402234637	17900	KUAL2
344	5.24858284790799	0.991484878749103	1.79726240909919	344	344.172760679399	0.999944134078212	17900	KUALmet1
284	4.68882894101981	0.978489984707094	1.66006384286364	284	284	1	17900	KUUP1
1088	6.16006434122735	0.995822178810171	1.76200783418085	1131.06451612903	1120.32921361352	0.995027624309392	18100	ADALmet1
96	2.84374226364663	0.881495577058087	1.24606719047528	96	96.168	0.999944751381216	18100	ADUP3
385	5.25325427420799	0.991064759927963	1.76483774615823	386.666666666667	386.099211710222	0.999723756906077	18100	KUAL2
344	5.2456291647912	0.991393077134398	1.79625098491326	344	344	1	18100	KUALmet1
284	4.69914397958692	0.97872918409084	1.6637158469735	284	284	1	18100	KUUP1
1093	6.14960576833196	0.995770844157783	1.75786357538898	1134.03921568627	1127.87071132848	0.994972677595628	18300	ADALmet1
96	2.84250755707479	0.88123240467019	1.24552616839719	96	96.1757490833887	0.999945355191257	18300	ADUP3
384	5.24345958998883	0.990913141628594	1.76231710900149	384.857142857143	384.805026903177	0.999781420765027	18300	KUAL2
344	5.24380907732249	0.991395461196214	1.79562773576514	344.5	344.60880364178	0.99983606557377	18300	KUALmet1
284	4.69758516384878	0.978834918928603	1.66316395359519	284.2	284.37215568608	0.999890710382514	18300	KUUP1
